Plaza ID,Date,Hour,Direction,# Vehicles - E-ZPass,# Vehicles - VToll
5,2016-12-31,4,I,34,10
5,2016-12-31,4,O,38,5
5,2016-12-31,5,I,39,14
5,2016-12-31,5,O,76,10
5,2016-12-31,6,I,95,17
5,2016-12-31,6,O,172,14
5,2016-12-31,7,I,117,22
5,2016-12-31,7,O,232,23
5,2016-12-31,8,I,142,26
5,2016-12-31,8,O,264,29
5,2016-12-31,9,I,205,26
5,2016-12-31,9,O,331,28
5,2016-12-31,10,I,256,37
5,2016-12-31,10,O,399,43
5,2016-12-31,11,I,277,31
5,2016-12-31,11,O,482,51
5,2016-12-31,12,I,402,46
5,2016-12-31,12,O,446,48
5,2016-12-31,13,I,408,55
5,2016-12-31,13,O,397,62
5,2016-12-31,14,I,464,52
5,2016-12-31,14,O,432,48
5,2016-12-31,15,I,493,71
5,2016-12-31,15,O,424,67
5,2016-12-31,16,I,469,64
5,2016-12-31,16,O,371,60
5,2016-12-31,17,I,404,65
5,2016-12-31,17,O,359,54
5,2016-12-31,18,I,425,69
5,2016-12-31,18,O,358,61
5,2016-12-31,19,I,393,63
5,2016-12-31,19,O,409,48
5,2016-12-31,20,I,323,61
5,2016-12-31,20,O,327,45
5,2016-12-31,21,I,236,47
5,2016-12-31,21,O,234,54
5,2016-12-31,22,I,180,46
5,2016-12-31,22,O,177,40
5,2016-12-31,23,I,126,30
5,2016-12-31,23,O,143,37
